file,name,id,page,row,col,needs_name
womens-figure-simple-2.svg,womens-figure-simple-2,SCAN0075_r02_c03,SCAN0075,2,3,0
icon-legend-question-bus-2.svg,icon-legend-question-bus-2,SCAN0075_r02_c04,SCAN0075,2,4,1
icon-legend-airplane-carkey-2.svg,icon-legend-airplane-carkey-2,SCAN0075_r03_c01,SCAN0075,3,1,1
dining-fork-knife-outline-2.svg,dining-fork-knife-outline-2,SCAN0075_r03_c02,SCAN0075,3,2,0
coffee-cup-saucer-outline-2.svg,coffee-cup-saucer-outline-2,SCAN0075_r03_c03,SCAN0075,3,3,0
fragile-glass-goblet.svg,fragile-glass-goblet,SCAN0075_r04_c01,SCAN0075,4,1,0
luggage-scale-outline-2.svg,luggage-scale-outline-2,SCAN0075_r04_c02,SCAN0075,4,2,0
luggage-tag-hand-outline-2.svg,luggage-tag-hand-outline-2,SCAN0075_r04_c03,SCAN0075,4,3,0
no-smoking-circle-outline-2.svg,no-smoking-circle-outline-2,SCAN0075_r04_c04,SCAN0075,4,4,0
telephone-handset-rounded-2.svg,telephone-handset-rounded-2,SCAN0075_r05_c01,SCAN0075,5,1,0
envelope-rounded-2.svg,envelope-rounded-2,SCAN0075_r05_c02,SCAN0075,5,2,0
currency-exchange-100-rounded-2.svg,currency-exchange-100-rounded-2,SCAN0075_r05_c03,SCAN0075,5,3,0
first-aid-bandaged-hand-rounded-2.svg,first-aid-bandaged-hand-rounded-2,SCAN0075_r05_c04,SCAN0075,5,4,0
lost-property-flag-tag-rounded.svg,lost-property-flag-tag-rounded,SCAN0075_r06_c01,SCAN0075,6,1,1
luggage-key-frame-rounded-2.svg,luggage-key-frame-rounded-2,SCAN0075_r06_c02,SCAN0075,6,2,0
elevator-people-bars-rounded.svg,elevator-people-bars-rounded,SCAN0075_r06_c03,SCAN0075,6,3,0
person-standing-rounded-2.svg,person-standing-rounded-2,SCAN0075_r06_c04,SCAN0075,6,4,0
icon-legend-restrooms-info-bus.svg,icon-legend-restrooms-info-bus,SCAN0076_r01_c01,SCAN0076,1,1,1
icon-legend-airplane-helicopter-car-dining.svg,icon-legend-airplane-helicopter-car-dining,SCAN0076_r02_c01,SCAN0076,2,1,1
icon-legend-coffee-luggage-camera-nosmoking.svg,icon-legend-coffee-luggage-camera-nosmoking,SCAN0076_r03_c01,SCAN0076,3,1,1
icon-legend-departures-arrivals-luggage.svg,icon-legend-departures-arrivals-luggage,SCAN0076_r04_c01,SCAN0076,4,1,1
icon-legend-mail-ticket-shower.svg,icon-legend-mail-ticket-shower,SCAN0076_r05_c01,SCAN0076,5,1,1
icon-legend-barber-perfume-porter.svg,icon-legend-barber-perfume-porter,SCAN0076_r06_c01,SCAN0076,6,1,1
icon-legend-taxi-bus-donotenter.svg,icon-legend-taxi-bus-donotenter,SCAN0077_r01_c01,SCAN0077,1,1,1
no-dogs-2.svg,no-dogs-2,SCAN0077_r02_c01,SCAN0077,2,1,0
icon-legend-phone-money-firstaid-luggage.svg,icon-legend-phone-money-firstaid-luggage,SCAN0077_r03_c01,SCAN0077,3,1,1
icon-legend-elevator-mens-womens.svg,icon-legend-elevator-mens-womens,SCAN0077_r04_c01,SCAN0077,4,1,1
icon-legend-bus-taxi-porter.svg,icon-legend-bus-taxi-porter,SCAN0077_r05_c01,SCAN0077,5,1,1
icon-legend-porter-luggage-eagle-hazard.svg,icon-legend-porter-luggage-eagle-hazard,SCAN0077_r06_c01,SCAN0077,6,1,1
parking-p-rounded-3.svg,parking-p-rounded-3,SCAN0078_r01_c01,SCAN0078,1,1,0
airport-departures-circle-2.svg,airport-departures-circle-2,SCAN0078_r01_c02,SCAN0078,1,2,0
airport-arrivals-circle-2.svg,airport-arrivals-circle-2,SCAN0078_r01_c03,SCAN0078,1,3,0
businessman-briefcase-circle.svg,businessman-briefcase-circle,SCAN0078_r01_c04,SCAN0078,1,4,0
waiting-room-clock-chair.svg,waiting-room-clock-chair,SCAN0078_r02_c01,SCAN0078,2,1,0
perfume-bottle-2.svg,perfume-bottle-2,SCAN0078_r02_c02,SCAN0078,2,2,0
telephone-handset-3.svg,telephone-handset-3,SCAN0078_r03_c01,SCAN0078,3,1,0
envelope-outline-3.svg,envelope-outline-3,SCAN0078_r03_c02,SCAN0078,3,2,0
currency-exchange-100-bills-2.svg,currency-exchange-100-bills-2,SCAN0078_r03_c04,SCAN0078,3,4,0
first-aid-bandaged-hand-4.svg,first-aid-bandaged-hand-4,SCAN0078_r03_c05,SCAN0078,3,5,0
luggage-key-frame-3.svg,luggage-key-frame-3,SCAN0078_r04_c01,SCAN0078,4,1,0
elevator-family-2.svg,elevator-family-2,SCAN0078_r04_c02,SCAN0078,4,2,0
mens-figure-3.svg,mens-figure-3,SCAN0078_r04_c04,SCAN0078,4,4,0
womens-figure-3.svg,womens-figure-3,SCAN0078_r04_c06,SCAN0078,4,6,0
wc-text-2.svg,wc-text-2,SCAN0078_r05_c01,SCAN0078,5,1,0
information-question-circle-2.svg,information-question-circle-2,SCAN0078_r05_c02,SCAN0078,5,2,0
bus-side-3.svg,bus-side-3,SCAN0078_r05_c04,SCAN0078,5,4,0
airplane-side-3.svg,airplane-side-3,SCAN0078_r06_c02,SCAN0078,6,2,0
car-rental-key-3.svg,car-rental-key-3,SCAN0078_r06_c03,SCAN0078,6,3,0
dining-crossed-utensils-3.svg,dining-crossed-utensils-3,SCAN0078_r06_c04,SCAN0078,6,4,0
coffee-cup-saucer-4.svg,coffee-cup-saucer-4,SCAN0078_r06_c05,SCAN0078,6,5,0
fragile-glass-goblet-2.svg,fragile-glass-goblet-2,SCAN0079_r01_c01,SCAN0079,1,1,0
icon-legend-luggage-scale-perfume.svg,icon-legend-luggage-scale-perfume,SCAN0079_r01_c02,SCAN0079,1,2,1
do-not-enter-circle-outline-2.svg,do-not-enter-circle-outline-2,SCAN0079_r01_c03,SCAN0079,1,3,0
icon-legend-nosmoking-donotenter.svg,icon-legend-nosmoking-donotenter,SCAN0079_r02_c01,SCAN0079,2,1,1
icon-legend-phone-mail-money-firstaid-2.svg,icon-legend-phone-mail-money-firstaid-2,SCAN0079_r03_c01,SCAN0079,3,1,1
icon-legend-lostproperty-luggage-elevator-mens.svg,icon-legend-lostproperty-luggage-elevator-mens,SCAN0079_r04_c01,SCAN0079,4,1,1
icon-legend-womens-restrooms-question-hotel.svg,icon-legend-womens-restrooms-question-hotel,SCAN0079_r05_c01,SCAN0079,5,1,1
icon-legend-car-bus-carbus-helicopter.svg,icon-legend-car-bus-carbus-helicopter,SCAN0079_r06_c01,SCAN0079,6,1,1
car-rental-key-tag-rounded-2.svg,car-rental-key-tag-rounded-2,SCAN0080_r01_c01,SCAN0080,1,1,0
icon-legend-gift-dutyfree-couple-checkin.svg,icon-legend-gift-dutyfree-couple-checkin,SCAN0080_r02_c01,SCAN0080,2,1,1
icon-legend-porter-luggagetag-eagle.svg,icon-legend-porter-luggagetag-eagle,SCAN0080_r03_c02,SCAN0080,3,2,1
icon-legend-nosmoking-noparking-parking-donotenter.svg,icon-legend-nosmoking-noparking-parking-donotenter,SCAN0080_r04_c01,SCAN0080,4,1,1
icon-legend-phone-mail-money-firstaid-3.svg,icon-legend-phone-mail-money-firstaid-3,SCAN0080_r05_c01,SCAN0080,5,1,1
icon-legend-nomatches-luggagekey-elevator-person.svg,icon-legend-nomatches-luggagekey-elevator-person,SCAN0080_r06_c01,SCAN0080,6,1,1
icon-legend-womens-restrooms-question-hotel-2.svg,icon-legend-womens-restrooms-question-hotel-2,SCAN0081_r01_c01,SCAN0081,1,1,1
icon-legend-taxi-bus-cars-train.svg,icon-legend-taxi-bus-cars-train,SCAN0081_r02_c01,SCAN0081,2,1,1
icon-legend-airplane-helicopter-ferry-carkey.svg,icon-legend-airplane-helicopter-ferry-carkey,SCAN0081_r03_c01,SCAN0081,3,1,1
icon-legend-dining-coffee-cocktail-shop.svg,icon-legend-dining-coffee-cocktail-shop,SCAN0081_r04_c01,SCAN0081,4,1,1
icon-legend-customs-luggage-departures-arrivals.svg,icon-legend-customs-luggage-departures-arrivals,SCAN0081_r05_c01,SCAN0081,5,1,1
icon-legend-smoking-nosmoking-parking-noparking.svg,icon-legend-smoking-nosmoking-parking-noparking,SCAN0081_r06_c01,SCAN0081,6,1,1
do-not-enter-rounded-outline.svg,do-not-enter-rounded-outline,SCAN0082_r01_c01,SCAN0082,1,1,0
wheelchair-accessible-rounded-2.svg,wheelchair-accessible-rounded-2,SCAN0082_r01_c02,SCAN0082,1,2,0
telephone-handset-4.svg,telephone-handset-4,SCAN0082_r02_c01,SCAN0082,2,1,0
envelope-outline-4.svg,envelope-outline-4,SCAN0082_r02_c02,SCAN0082,2,2,0
currency-exchange-100-bills-3.svg,currency-exchange-100-bills-3,SCAN0082_r02_c03,SCAN0082,2,3,0
first-aid-cross-2.svg,first-aid-cross-2,SCAN0082_r02_c05,SCAN0082,2,5,0
icon-legend-porter-luggagekey-elevator-2.svg,icon-legend-porter-luggagekey-elevator-2,SCAN0082_r03_c01,SCAN0082,3,1,1
mens-figure-4.svg,mens-figure-4,SCAN0082_r03_c02,SCAN0082,3,2,0
womens-figure-4.svg,womens-figure-4,SCAN0082_r04_c01,SCAN0082,4,1,0
information-question-3.svg,information-question-3,SCAN0082_r04_c03,SCAN0082,4,3,0
icon-legend-hotel-carrental.svg,icon-legend-hotel-carrental,SCAN0082_r04_c04,SCAN0082,4,4,1
icon-legend-bus-tram-dining.svg,icon-legend-bus-tram-dining,SCAN0082_r05_c01,SCAN0082,5,1,1
coffee-cup-saucer-5.svg,coffee-cup-saucer-5,SCAN0082_r05_c02,SCAN0082,5,2,0
luggage-suitcases-double.svg,luggage-suitcases-double,SCAN0082_r06_c01,SCAN0082,6,1,0
no-smoking-pipe-cigarette-circle-2.svg,no-smoking-pipe-cigarette-circle-2,SCAN0082_r06_c02,SCAN0082,6,2,0
do-not-enter-circle-3.svg,do-not-enter-circle-3,SCAN0082_r06_c03,SCAN0082,6,3,0
airplane-negative-rounded.svg,airplane-negative-rounded,SCAN0090_r01_c01,SCAN0090,1,1,0
car-rental-negative-rounded.svg,car-rental-negative-rounded,SCAN0090_r01_c02,SCAN0090,1,2,0
dining-negative-rounded-2.svg,dining-negative-rounded-2,SCAN0090_r01_c03,SCAN0090,1,3,0
coffee-cup-negative-rounded.svg,coffee-cup-negative-rounded,SCAN0090_r01_c04,SCAN0090,1,4,0
book-negative-rounded.svg,book-negative-rounded,SCAN0090_r02_c01,SCAN0090,2,1,0
tickets-numbered-negative-rounded.svg,tickets-numbered-negative-rounded,SCAN0090_r02_c02,SCAN0090,2,2,0
luggage-scale-negative-rounded.svg,luggage-scale-negative-rounded,SCAN0090_r02_c03,SCAN0090,2,3,0
parking-p-negative-rounded-2.svg,parking-p-negative-rounded-2,SCAN0090_r02_c04,SCAN0090,2,4,0
accessibility-circle-t-symbol.svg,accessibility-circle-t-symbol,SCAN0090_r03_c01,SCAN0090,3,1,1
icon-legend-phone-mail-2.svg,icon-legend-phone-mail-2,SCAN0090_r04_c01,SCAN0090,4,1,1
first-aid-bandaged-hand-5.svg,first-aid-bandaged-hand-5,SCAN0090_r04_c02,SCAN0090,4,2,0
luggage-key-frame-4.svg,luggage-key-frame-4,SCAN0090_r04_c03,SCAN0090,4,3,0
restrooms-mens-womens-outline.svg,restrooms-mens-womens-outline,SCAN0090_r05_c01,SCAN0090,5,1,0
icon-legend-porter-bus-dining.svg,icon-legend-porter-bus-dining,SCAN0090_r05_c02,SCAN0090,5,2,1
coffee-cup-saucer-6.svg,coffee-cup-saucer-6,SCAN0090_r06_c01,SCAN0090,6,1,0
gift-box-outline-2.svg,gift-box-outline-2,SCAN0090_r06_c03,SCAN0090,6,3,0
womens-figure-5.svg,womens-figure-5,SCAN0094_r01_c01,SCAN0094,1,1,0
information-question-i-2.svg,information-question-i-2,SCAN0094_r01_c02,SCAN0094,1,2,0
hotel-phone-bed-2.svg,hotel-phone-bed-2,SCAN0094_r01_c03,SCAN0094,1,3,0
bus-front-text-2.svg,bus-front-text-2,SCAN0094_r02_c01,SCAN0094,2,1,0
tram-front-2.svg,tram-front-2,SCAN0094_r02_c03,SCAN0094,2,3,0
tram-front-text-2.svg,tram-front-text-2,SCAN0094_r02_c05,SCAN0094,2,5,0
helicopter-side-2.svg,helicopter-side-2,SCAN0094_r03_c01,SCAN0094,3,1,0
ferry-front-2.svg,ferry-front-2,SCAN0094_r03_c02,SCAN0094,3,2,0
car-rental-key-front-2.svg,car-rental-key-front-2,SCAN0094_r03_c03,SCAN0094,3,3,0
coffee-cup-negative-2.svg,coffee-cup-negative-2,SCAN0094_r04_c01,SCAN0094,4,1,0
drink-glass-ice-lemon.svg,drink-glass-ice-lemon,SCAN0094_r04_c02,SCAN0094,4,2,0
gift-box-outline-3.svg,gift-box-outline-3,SCAN0094_r04_c03,SCAN0094,4,3,0
ticket-hand-2.svg,ticket-hand-2,SCAN0094_r05_c01,SCAN0094,5,1,0
luggage-scale-3.svg,luggage-scale-3,SCAN0094_r05_c02,SCAN0094,5,2,0
luggage-conveyor-2.svg,luggage-conveyor-2,SCAN0094_r05_c03,SCAN0094,5,3,0
customs-officer-desk-2.svg,customs-officer-desk-2,SCAN0094_r05_c04,SCAN0094,5,4,0
customs-officer-reading.svg,customs-officer-reading,SCAN0094_r06_c01,SCAN0094,6,1,1
no-smoking-hand-strike.svg,no-smoking-hand-strike,SCAN0094_r06_c02,SCAN0094,6,2,1
telephone-handset-5.svg,telephone-handset-5,SCAN0083_r01_c01,SCAN0083,1,1,0
mail-envelope-outline-5.svg,mail-envelope-outline-5,SCAN0083_r01_c02,SCAN0083,1,2,0
currency-exchange-bills-4.svg,currency-exchange-bills-4,SCAN0083_r01_c03,SCAN0083,1,3,0
first-aid-cross-hand-3.svg,first-aid-cross-hand-3,SCAN0083_r01_c04,SCAN0083,1,4,0
lost-and-found-umbrella-purse-question.svg,lost-and-found-umbrella-purse-question,SCAN0083_r02_c01,SCAN0083,2,1,0
left-luggage-key-suitcase-frame-5.svg,left-luggage-key-suitcase-frame-5,SCAN0083_r02_c02,SCAN0083,2,2,0
elevator-couple.svg,elevator-couple,SCAN0083_r02_c03,SCAN0083,2,3,0
mens-toilet-figure.svg,mens-toilet-figure,SCAN0083_r02_c04,SCAN0083,2,4,0
womens-toilet-figure.svg,womens-toilet-figure,SCAN0083_r03_c01,SCAN0083,3,1,0
toilets-mens-womens-split.svg,toilets-mens-womens-split,SCAN0083_r03_c02,SCAN0083,3,2,0
information-general-desk-question.svg,information-general-desk-question,SCAN0083_r03_c03,SCAN0083,3,3,0
hotel-information-house-phone.svg,hotel-information-house-phone,SCAN0083_r03_c04,SCAN0083,3,4,0
taxi-front-text-3.svg,taxi-front-text-3,SCAN0083_r04_c01,SCAN0083,4,1,0
bus-side-4.svg,bus-side-4,SCAN0083_r04_c02,SCAN0083,4,2,0
rail-transportation-car.svg,rail-transportation-car,SCAN0083_r04_c03,SCAN0083,4,3,0
heliport-helicopter-side.svg,heliport-helicopter-side,SCAN0083_r04_c04,SCAN0083,4,4,0
car-rental-key-hand-2.svg,car-rental-key-hand-2,SCAN0083_r05_c01,SCAN0083,5,1,0
restaurant-crossed-utensils.svg,restaurant-crossed-utensils,SCAN0083_r05_c02,SCAN0083,5,2,0
coffee-shop-cup-saucer.svg,coffee-shop-cup-saucer,SCAN0083_r05_c03,SCAN0083,5,3,0
bar-glass-cocktail.svg,bar-glass-cocktail,SCAN0083_r05_c04,SCAN0083,5,4,0
ticket-purchase-counter.svg,ticket-purchase-counter,SCAN0083_r06_c01,SCAN0083,6,1,0
baggage-check-in-scale.svg,baggage-check-in-scale,SCAN0083_r06_c02,SCAN0083,6,2,0
baggage-claim-carousel.svg,baggage-claim-carousel,SCAN0083_r06_c03,SCAN0083,6,3,0
no-smoking-circle-2.svg,no-smoking-circle-2,SCAN0083_r06_c04,SCAN0083,6,4,0
dining-plate-fork-knife-negative.svg,dining-plate-fork-knife-negative,SCAN0085_r01_c01,SCAN0085,1,1,0
coffee-cup-negative-3.svg,coffee-cup-negative-3,SCAN0085_r01_c02,SCAN0085,1,2,0
no-smoking-diagonal-negative.svg,no-smoking-diagonal-negative,SCAN0085_r01_c03,SCAN0085,1,3,0
smoking-permitted-negative.svg,smoking-permitted-negative,SCAN0085_r01_c04,SCAN0085,1,4,0
parking-p-negative-4.svg,parking-p-negative-4,SCAN0085_r02_c01,SCAN0085,2,1,0
no-entry-hand-negative.svg,no-entry-hand-negative,SCAN0085_r02_c02,SCAN0085,2,2,0
wheelchair-accessible-negative-2.svg,wheelchair-accessible-negative-2,SCAN0085_r02_c03,SCAN0085,2,3,0
nursery-baby-changing-negative.svg,nursery-baby-changing-negative,SCAN0085_r02_c04,SCAN0085,2,4,0
playroom-baby-toy-negative.svg,playroom-baby-toy-negative,SCAN0085_r03_c01,SCAN0085,3,1,0
drinking-water-faucet-negative-2.svg,drinking-water-faucet-negative-2,SCAN0085_r03_c02,SCAN0085,3,2,0
checkroom-hanger-negative.svg,checkroom-hanger-negative,SCAN0085_r03_c03,SCAN0085,3,3,0
exit-arrow-left-negative.svg,exit-arrow-left-negative,SCAN0085_r03_c04,SCAN0085,3,4,0
exit-arrow-right-negative.svg,exit-arrow-right-negative,SCAN0085_r04_c01,SCAN0085,4,1,0
escalator-up-negative.svg,escalator-up-negative,SCAN0085_r04_c02,SCAN0085,4,2,0
escalator-down-negative.svg,escalator-down-negative,SCAN0085_r04_c03,SCAN0085,4,3,0
stairway-up-negative.svg,stairway-up-negative,SCAN0085_r04_c04,SCAN0085,4,4,0
stairway-down-negative.svg,stairway-down-negative,SCAN0085_r05_c01,SCAN0085,5,1,0
kennel-dog-p-negative.svg,kennel-dog-p-negative,SCAN0085_r05_c02,SCAN0085,5,2,0
no-dogs-negative-2.svg,no-dogs-negative-2,SCAN0085_r05_c03,SCAN0085,5,3,0
restrooms-mens-womens-outline-lva.svg,restrooms-mens-womens-outline-lva,SCAN0085_r06_c01,SCAN0085,6,1,0
bus-side-outline-lva.svg,bus-side-outline-lva,SCAN0085_r06_c02,SCAN0085,6,2,0
taxi-side-outline-lva.svg,taxi-side-outline-lva,SCAN0085_r06_c03,SCAN0085,6,3,0
airplane-side-outline-lva.svg,airplane-side-outline-lva,SCAN0085_r06_c04,SCAN0085,6,4,0
dining-plate-fork-knife-outline.svg,dining-plate-fork-knife-outline,SCAN0086_r01_c01,SCAN0086,1,1,0
ticket-purchase-hand-money.svg,ticket-purchase-hand-money,SCAN0086_r01_c02,SCAN0086,1,2,0
baggage-claim-suitcase-tag.svg,baggage-claim-suitcase-tag,SCAN0086_r01_c03,SCAN0086,1,3,0
telephone-negative-nps-2.svg,telephone-negative-nps,SCAN0086_r02_c01,SCAN0086,2,1,0
mail-negative-nps.svg,mail-negative-nps,SCAN0086_r02_c02,SCAN0086,2,2,0
first-aid-cross-negative-nps.svg,first-aid-cross-negative-nps,SCAN0086_r02_c03,SCAN0086,2,3,0
baggage-lockers-key-negative-nps.svg,baggage-lockers-key-negative-nps,SCAN0086_r02_c04,SCAN0086,2,4,0
mens-toilet-negative-2.svg,mens-toilet-negative-2,SCAN0086_r03_c01,SCAN0086,3,1,0
womens-toilet-negative-2.svg,womens-toilet-negative-2,SCAN0086_r03_c02,SCAN0086,3,2,0
information-question-negative-2.svg,information-question-negative-2,SCAN0086_r03_c03,SCAN0086,3,3,0
hotel-information-bed-negative.svg,hotel-information-bed-negative,SCAN0086_r03_c04,SCAN0086,3,4,0
bus-front-negative-2.svg,bus-front-negative-2,SCAN0086_r04_c01,SCAN0086,4,1,0
airplane-negative-2.svg,airplane-negative-2,SCAN0086_r04_c02,SCAN0086,4,2,0
restaurant-plate-fork-knife-circle-negative.svg,restaurant-plate-fork-knife-circle-negative,SCAN0086_r04_c03,SCAN0086,4,3,0
no-smoking-negative-2-2.svg,no-smoking-negative-2,SCAN0086_r04_c04,SCAN0086,4,4,0
no-parking-p-negative-2.svg,no-parking-p-negative-2,SCAN0086_r05_c01,SCAN0086,5,1,0
parking-p-negative-5.svg,parking-p-negative-5,SCAN0086_r05_c02,SCAN0086,5,2,0
firearms-negative.svg,firearms-negative,SCAN0086_r05_c03,SCAN0086,5,3,0
smoking-permitted-negative-2.svg,smoking-permitted-negative-2,SCAN0086_r05_c04,SCAN0086,5,4,0
automobile-negative.svg,automobile-negative,SCAN0086_r06_c01,SCAN0086,6,1,0
truck-negative.svg,truck-negative,SCAN0086_r06_c02,SCAN0086,6,2,0
tunnel-negative.svg,tunnel-negative,SCAN0086_r06_c03,SCAN0086,6,3,0
lookout-tower-negative.svg,lookout-tower-negative,SCAN0086_r06_c04,SCAN0086,6,4,0
lighthouse-negative.svg,lighthouse-negative,SCAN0087_r01_c01,SCAN0087,1,1,0
falling-rocks-negative.svg,falling-rocks-negative,SCAN0087_r01_c02,SCAN0087,1,2,0
dam-negative.svg,dam-negative,SCAN0087_r01_c03,SCAN0087,1,3,0
fish-hatchery-negative.svg,fish-hatchery-negative,SCAN0087_r01_c04,SCAN0087,1,4,0
deer-viewing-area-negative.svg,deer-viewing-area-negative,SCAN0087_r02_c01,SCAN0087,2,1,0
bear-viewing-area-negative.svg,bear-viewing-area-negative,SCAN0087_r02_c02,SCAN0087,2,2,0
drinking-water-glass-negative-2.svg,drinking-water-glass-negative-2,SCAN0087_r02_c03,SCAN0087,2,3,0
ranger-station-negative.svg,ranger-station-negative,SCAN0087_r02_c04,SCAN0087,2,4,0
pedestrian-crossing-negative.svg,pedestrian-crossing-negative,SCAN0087_r03_c01,SCAN0087,3,1,0
pets-on-leash-negative.svg,pets-on-leash-negative,SCAN0087_r03_c02,SCAN0087,3,2,0
environmental-study-area-negative.svg,environmental-study-area-negative,SCAN0087_r03_c03,SCAN0087,3,3,0
grocery-store-negative.svg,grocery-store-negative,SCAN0087_r03_c04,SCAN0087,3,4,0
toilets-mens-womens-split-negative-2.svg,toilets-mens-womens-split-negative-2,SCAN0087_r04_c01,SCAN0087,4,1,0
mechanic-wrench-negative.svg,mechanic-wrench-negative,SCAN0087_r04_c02,SCAN0087,4,2,0
wheelchair-accessible-negative-3.svg,wheelchair-accessible-negative-3,SCAN0087_r04_c03,SCAN0087,4,3,0
bus-side-negative-alternate.svg,bus-side-negative-alternate,SCAN0087_r04_c04,SCAN0087,4,4,0
gas-station-negative.svg,gas-station-negative,SCAN0087_r05_c01,SCAN0087,5,1,0
vehicle-ferry-negative.svg,vehicle-ferry-negative,SCAN0087_r05_c02,SCAN0087,5,2,0
showers-negative.svg,showers-negative,SCAN0087_r05_c03,SCAN0087,5,3,0
viewing-area-camera-negative.svg,viewing-area-camera-negative,SCAN0087_r05_c04,SCAN0087,5,4,0
sleeping-shelter-negative.svg,sleeping-shelter-negative,SCAN0087_r06_c01,SCAN0087,6,1,0
campground-tent-negative.svg,campground-tent-negative,SCAN0087_r06_c02,SCAN0087,6,2,0
picnic-shelter-negative.svg,picnic-shelter-negative,SCAN0087_r06_c03,SCAN0087,6,3,0
trailer-sites-negative.svg,trailer-sites-negative,SCAN0087_r06_c04,SCAN0087,6,4,0
trailer-sanitary-station-negative.svg,trailer-sanitary-station-negative,SCAN0088_r01_c01,SCAN0088,1,1,0
campfires-negative.svg,campfires-negative,SCAN0088_r01_c02,SCAN0088,1,2,0
trail-shelter-negative.svg,trail-shelter-negative,SCAN0088_r01_c03,SCAN0088,1,3,0
picnic-area-negative.svg,picnic-area-negative,SCAN0088_r01_c04,SCAN0088,1,4,0
kennel-dog-negative-2.svg,kennel-dog-negative-2,SCAN0088_r02_c01,SCAN0088,2,1,0
winter-recreation-snowflake-negative.svg,winter-recreation-snowflake-negative,SCAN0088_r02_c02,SCAN0088,2,2,0
cross-country-skiing-negative.svg,cross-country-skiing-negative,SCAN0088_r02_c03,SCAN0088,2,3,0
downhill-skiing-negative.svg,downhill-skiing-negative,SCAN0088_r02_c04,SCAN0088,2,4,0
ski-jumping-negative.svg,ski-jumping-negative,SCAN0088_r03_c01,SCAN0088,3,1,0
sledding-negative.svg,sledding-negative,SCAN0088_r03_c02,SCAN0088,3,2,0
ice-skating-negative.svg,ice-skating-negative,SCAN0088_r03_c03,SCAN0088,3,3,0
ski-bobbing-negative.svg,ski-bobbing-negative,SCAN0088_r03_c04,SCAN0088,3,4,0
snowmobiling-negative.svg,snowmobiling-negative,SCAN0088_r04_c01,SCAN0088,4,1,0
marina-anchor-negative.svg,marina-anchor-negative,SCAN0088_r04_c02,SCAN0088,4,2,0
launching-ramp-negative.svg,launching-ramp-negative,SCAN0088_r04_c03,SCAN0088,4,3,0
motor-boating-negative.svg,motor-boating-negative,SCAN0088_r04_c04,SCAN0088,4,4,0
sailboating-negative.svg,sailboating-negative,SCAN0088_r05_c01,SCAN0088,5,1,0
row-boating-negative.svg,row-boating-negative,SCAN0088_r05_c02,SCAN0088,5,2,0
water-skiing-negative.svg,water-skiing-negative,SCAN0088_r05_c03,SCAN0088,5,3,0
surfing-negative.svg,surfing-negative,SCAN0088_r05_c04,SCAN0088,5,4,0
scuba-diving-negative.svg,scuba-diving-negative,SCAN0088_r06_c01,SCAN0088,6,1,0
swimming-negative.svg,swimming-negative,SCAN0088_r06_c02,SCAN0088,6,2,0
diving-negative.svg,diving-negative,SCAN0088_r06_c03,SCAN0088,6,3,0
fishing-hook-negative.svg,fishing-hook-negative,SCAN0088_r06_c04,SCAN0088,6,4,0
horse-trail-rider-negative.svg,horse-trail-rider-negative,SCAN0089_r01_c01,SCAN0089,1,1,0
trail-bike-scooter-negative.svg,trail-bike-scooter-negative,SCAN0089_r01_c02,SCAN0089,1,2,0
bicycle-trail-negative.svg,bicycle-trail-negative,SCAN0089_r01_c03,SCAN0089,1,3,0
recreation-vehicle-trail-jeep-negative.svg,recreation-vehicle-trail-jeep-negative,SCAN0089_r01_c04,SCAN0089,1,4,0
hiking-trail-backpacker-negative.svg,hiking-trail-backpacker-negative,SCAN0089_r02_c01,SCAN0089,2,1,0
playground-seesaw-negative.svg,playground-seesaw-negative,SCAN0089_r02_c02,SCAN0089,2,2,0
amphitheater-screen-negative.svg,amphitheater-screen-negative,SCAN0089_r02_c03,SCAN0089,2,3,0
tramway-gondola-negative.svg,tramway-gondola-negative,SCAN0089_r02_c04,SCAN0089,2,4,0
hunting-rifle-negative.svg,hunting-rifle-negative,SCAN0089_r03_c01,SCAN0089,3,1,0
stable-horse-negative.svg,stable-horse-negative,SCAN0089_r03_c02,SCAN0089,3,2,0
interpretive-trail-walker-sign-negative.svg,interpretive-trail-walker-sign-negative,SCAN0089_r03_c03,SCAN0089,3,3,0
interpretive-auto-road-car-negative.svg,interpretive-auto-road-car-negative,SCAN0089_r03_c04,SCAN0089,3,4,0
telephone-negative-nrr.svg,telephone-negative-nrr,SCAN0089_r04_c01,SCAN0089,4,1,0
currency-exchange-negative-nrr.svg,currency-exchange-negative-nrr,SCAN0089_r04_c02,SCAN0089,4,2,0
lost-and-found-hat-glove-umbrella-negative-nrr.svg,lost-and-found-hat-glove-umbrella-negative-nrr,SCAN0089_r04_c03,SCAN0089,4,3,0
baggage-lockers-key-negative-nrr.svg,baggage-lockers-key-negative-nrr,SCAN0089_r04_c04,SCAN0089,4,4,0
mens-toilet-negative-3.svg,mens-toilet-negative-3,SCAN0089_r05_c01,SCAN0089,5,1,0
womens-toilet-negative-3.svg,womens-toilet-negative-3,SCAN0089_r05_c02,SCAN0089,5,2,0
wc-text-negative-nrr.svg,wc-text-negative-nrr,SCAN0089_r05_c03,SCAN0089,5,3,0
information-i-negative-nrr.svg,information-i-negative-nrr,SCAN0089_r05_c04,SCAN0089,5,4,0
taxi-front-text-negative-nrr.svg,taxi-front-text-negative-nrr,SCAN0089_r06_c01,SCAN0089,6,1,0
